product_code,current_stock
12969,0
12971,7
12972,0
12973,0
12974,0
12975,0
12976,9
12977,18
12978,0
12979,0
12980,0
12981,8
12982,0
12983,2
12984,0
12985,0
12986,0
12987,0
12988,0
12989,0
12990,0
12991,0
12992,0
12993,0
12994,0
13000,0
13001,30
13002,13
13003,0
13004,0
13005,0
13006,0
13007,0
13008,0
13009,9
13010,11
13019,0
13020,0
13021,0
13022,0
13023,0
13024,0
13025,0
13026,0
13027,0
13028,0
13029,0
13031,0
13032,0
13033,0
13034,0
13035,0
13036,0
13037,0
13038,3
13039,0
13040,0
13041,0
13042,10
13043,16
13044,0
13045,0
13046,0
13047,7
13048,0
13049,0
13050,0
13051,0
13052,0
13053,0
13054,0
13059,0
13060,3
13061,0
13062,9
13064,0
13065,0
13066,0
13068,0
13069,0
13070,0
13071,0
13072,0
13073,0
13074,0
13077,19
13079,0
13080,0
13083,0
13084,0
13085,0
13086,0
13087,0
13088,0
13090,0
13091,9
13092,0
13093,0
13094,0
13099,0
13100,1
13101,0
13102,0
13103,0
13104,0
13105,0
13106,4
13107,0
13108,0
13109,0
13110,8
13111,3
13113,0
13115,0
13116,0
13117,0
13118,3
13119,0
13120,0
13121,0
13122,0
13123,0
13125,0
13126,0
13127,0
13128,0
13129,0
13130,0
13131,0
13132,0
13133,0
13134,0
13135,0
13136,26
13137,0
13138,0
13139,0
13140,0
13141,0
13145,0
13146,0
13148,0
13149,0
13150,0
13151,0
13152,0
13153,0
13154,0
13155,0
13156,0
13157,0
13158,0
13159,10
13160,36
13163,0
13164,0
13165,0
13166,0
13167,0
13170,0
13171,1
13172,33
13177,0
13178,0
13179,0
13183,0
13184,0
13185,0
13186,0
13196,3
13197,0
13198,0
13199,0
13200,2
13201,0
13202,0
13203,0
13208,0
13209,15
13210,24
13211,3
13212,0
13213,15
13214,0
13215,0
13216,0
13217,3
13218,0
13219,0
13220,0
13221,0
13222,0
13223,0
13224,0
13225,0
13226,0
13227,0
13228,81
13229,0
13230,0
13232,0
13237,0
13241,0
13242,8
13243,0
13244,0
13245,0
13246,0
13249,11
13250,0
13251,0
13252,0
13253,0
13254,10
13255,6
13256,19
13260,4
13261,0
13262,0
13263,95
13264,0
13265,0
13266,51
13270,0
13274,0
13275,0
13276,0
13277,0
13278,0
13279,2
13280,0
13282,0
13286,7
13289,9
13290,0
13292,1
13293,1
13294,24
13295,11
13296,9
13297,0
13298,25
13299,0
13300,0
13301,0
13302,0
13306,0
13307,0
13308,0
13309,0
13310,0
13311,0
13312,0
13313,0
13314,0
13315,0
13316,2
13317,0
13318,0
13319,0
13320,10
13321,8
13322,0
13324,0
13325,0
13328,8
13329,0
13330,0
13331,0
13335,11
13336,5
13337,9
13338,0
13339,3
13340,176
13341,0
13342,0
13346,15
13347,9
13348,1
13349,0
13350,7
13351,2
13353,0
13356,0
13357,0
13358,0
13359,0
13360,0
13361,0
13362,0
13363,20
13364,0
13365,0
13366,0
13368,0
13369,0
13370,36
13371,0
13372,0
13378,24
13379,12
13380,0
13381,0
13382,0
13383,0
13384,0
13385,0
13386,0
13387,24
13388,8
13389,0
13390,0
13391,0
13392,0
13393,0
13394,0
13395,0
13399,9
13400,13
13402,0
13403,0
13404,0
13405,0
13406,0
13407,0
13408,7
13409,20
13410,3
13411,3
13412,0
13413,0
13414,26
13419,0
13425,0
13426,0
13429,0
13430,0
13433,3
13436,0
13437,0
13438,0
13439,18
13441,0
13446,4
13447,2
13448,5
13453,28
13454,10
13455,0
13456,0
13457,11
13458,0
13459,0
13477,0
13478,0
13481,14
13482,0
13483,0
13484,0
13485,0
13486,0
13487,12
13488,11
13489,5
13490,6
13491,24
13492,6
13493,24
13494,0
13495,0
13496,0
13497,9
13498,12
13499,10
13500,8
13501,16
13502,0
13517,10
13518,4
13521,0
13522,0
13523,0
13524,0
13525,0
13526,0
13527,0
13528,0
13529,0
13530,0
13531,0
13532,0
13533,0
13534,0
13535,0
13536,0
13537,0
13538,0
13543,0
13544,17
13545,24
20001,12
20002,9
20003,19
20004,18
20005,41
20006,54
20007,171
20008,616
20009,165
20010,217
200102,0
200104,0
200106,0
200108,0
200109,0
20011,47
20012,7
20013,16
20014,-1
20015,11
20016,20
20017,28
20018,0
20019,86
20020,46
20021,0
20022,0
20023,22
20024,26
20025,44
20026,39
20027,0
20028,4
20029,444
200297,0
20030,55
20031,16
20032,0
20033,286
20034,22
20035,21
20036,2
20037,0
20038,12
20039,17
20040,0
20041,6
20042,0
20043,3
20044,0
20045,3
20046,0
20047,7
20048,0
20049,0
20050,27
20051,7
20052,11
20053,8
20054,19
20055,0
20056,0
20057,18
20058,0
20059,0
20060,0
20061,0
20062,0
20063,0
20064,0
20065,0
20066,0
20067,0
20068,11
20069,17
20070,0
20071,0
20072,0
20073,0
20074,6
20075,11
20076,12
20077,17
20078,17
20079,0
20080,7
20081,4
20082,13
20083,1
20084,48
20085,28
20086,15
20087,0
20088,0
20089,0
20090,0
20091,0
20092,0
20093,0
20094,0
20095,5
20096,0
20097,0
20098,0
20099,0
20100,10
20101,0
20102,0
20103,0
20104,0
20105,61
20106,0
20107,0
20108,10
20109,0
20110,0
20111,0
20112,0
20113,0
20114,0
20115,0
20116,0
20118,29
20119,15
20120,3
20121,12
20122,0
20123,0
20124,0
20125,0
20126,0
20127,0
20128,0
20129,0
20130,0
20131,55
20138,0
20139,0
20140,1
20141,0
20142,0
20143,0
20144,0
20145,0
20146,0
20147,0
20148,13
20149,0
20150,16
20151,25
20154,0
20247,0
20248,0
20249,0
20250,6
20251,0
20252,0
20253,0
20254,0
20255,0
20256,0
20257,0
20258,0
20259,0
20261,0
20262,0
20263,0
20264,0
20265,0
20266,0
20267,0
20268,0
20269,0
20270,0
20271,0
20272,0
20273,0
20274,0
20275,9
20276,9
20277,10
20278,0
20279,0
20280,0
20281,0
20282,0
20283,27
20284,11
20285,9
20286,18
20287,12
20288,0
20289,0
20290,0
20291,0
20292,0
20293,0
20294,17
20295,0
20296,0
20297,0
20298,0
20299,0
20300,0
20301,0
20303,117
20304,0
20305,0
20401,0
20402,0
20403,3
20404,2
20405,0
20406,0
20407,0
20408,0
20409,0
20410,0
20411,3
20412,7
20413,0
20414,0
20415,11
20416,10
20417,13
20418,0
20419,0
20420,0
20421,3
20422,2
20423,0
20424,2
20425,1
20426,0
20427,0
20428,0
20429,0
20430,10
20431,0
20432,0
20433,0
20434,13
20435,18
20436,8
20437,11
20438,0
20439,0
20440,0
20441,0
20442,0
20443,0
20444,0
20445,5
20446,0
20447,0
20448,2
20449,2
20450,1
20451,0
20452,0
20453,0
20454,0
20455,0
20456,2
20457,2
20458,0
20459,0
20460,15
20461,17
20462,16
20463,7
20464,9
20465,0
20466,0
20467,0
20468,7
20469,4
20470,0
20471,0
20472,0
20473,0
20474,27
20475,22
20476,0
20477,0
20478,9
20479,12
20480,7
20481,0
20482,0
20483,10
20484,17
20485,0
20486,0
20487,0
20488,4
20489,6
20490,27
20491,23
20492,6
20493,0
20494,0
20495,0
20496,7
20497,8
20498,18
20499,16
20500,0
20501,0
20502,0
20503,0
20504,0
20505,21
20506,24
20507,0
20508,36
20509,0
20510,0
20511,11
20512,4
20513,0
20514,0
20515,0
20516,0
20517,2
20518,2
20519,18
20520,0
20521,0
20522,0
20523,0
20524,0
20525,0
20526,2
20527,2
20528,0
20529,0
20530,21
20531,25
20532,0
20533,0
20534,0
20535,0
20536,0
20537,0
20538,0
20539,0
20540,0
20541,0
20542,1
20543,2
20544,0
20545,0
20546,0
20547,0
20548,17
20549,14
20550,36
20551,0
20552,0
20553,0
20554,0
20555,0
20556,317
20557,0
20558,0
20559,0
20560,0
20561,2
20562,0
20563,0
20564,0
20565,0
20566,4
20567,0
20568,2
20569,0
20570,0
20571,0
20572,0
20573,0
20574,11
20575,14
20576,0
20577,7
20578,8
20579,25
20580,0
20581,0
20582,0
20583,3
20584,0
20585,0
20586,0
20587,0
20588,0
20589,0
20590,0
20591,0
20592,0
20593,0
20594,0
20595,0
20596,0
20597,0
20598,0
20599,8
20600,13
20601,0
20603,0
20605,3
20606,0
20607,0
20608,0
20609,0
20610,0
20611,12
20612,0
20613,0
20614,0
20615,20
20616,0
20617,11
20618,13
20619,0
20620,0
20621,0
20622,0
20623,0
20624,0
20625,0
20626,0
20627,0
20628,0
20629,0
20630,0
20631,0
20632,0
20633,6
20634,8
20635,5
20636,0
20637,17
20638,0
20639,0
20640,3
20641,13
20642,0
20643,0
20644,0
20645,0
20646,6
20647,4
20648,9
20649,11
20650,0
20651,0
20652,0
20653,0
20654,2
20655,1
20656,15
20657,9
20658,0
20659,0
20660,9
20661,17
20662,0
20663,0
20664,0
20665,0
20666,15
20667,6
20668,9
20669,0
20670,0
20671,0
20672,0
20673,0
20674,0
20675,0
20677,0
20678,0
20679,0
20680,0
20681,0
20682,0
20683,0
20684,0
20685,0
20686,0
20687,0
20688,0
20689,0
20690,0
20691,0
20692,0
20693,0
20694,0
20695,14
20696,6
20698,0
20699,9
20701,9
20702,0
20703,0
20704,0
20705,61
20706,7
20708,17
20709,0
20711,21
20712,8
29001,85
29002,1
29051,0
29052,0
29053,0
29054,0
29055,0
29056,0
29057,0
29058,0
29101,9
29102,8
29103,6
29104,37
29105,0
29106,0
29107,17
29108,13
29109,9
29110,8
29111,15
29112,10
29113,10
29114,0
29115,0
29116,0
29117,0
29118,0
29119,0
29120,0
29121,0
29122,5
29123,4
29124,2
29125,0
29126,0
29127,6
29128,0
29129,8
29130,11
29131,4
29132,13
29133,8
29134,5
29135,0
29136,0
29137,0
29138,0
29139,5
30001,93
30002,15
30003,21
30004,23
30005,8
30006,0
30007,9
30008,13
30009,12
30010,24
30011,10
30012,6
30013,12
30014,0
30015,6
30016,15
30017,10
30018,0
30019,7
30020,9
30021,39
30022,0
30023,4
30024,18
30025,6
30026,5
30027,15
30028,0
30029,7
30030,0
30031,2
30032,0
30033,6
30034,19
30035,13
30036,0
30037,0
30038,0
30039,0
30040,0
30041,0
30042,0
30043,14
30044,14
30045,0
30046,0
30047,0
30048,0
30049,0
30050,0
30051,4
30052,6
30053,0
30054,0
30055,1
30056,0
30057,7
30058,6
30059,0
30060,0
30061,0
30062,0
30063,0
30064,0
30065,0
30066,0
30067,0
30068,0
30069,0
30070,0
30071,0
30072,0
30073,0
30074,0
30075,0
30076,7
30077,1
30078,0
30079,0
30080,0
30081,8
30082,13
30083,0
30084,0
30085,5
30101,5
30102,0
30103,0
30104,0
30105,0
30106,20
30107,16
30108,18
30109,22
30110,0
30111,0
30112,14
30113,0
30114,0
30115,0
30116,0
30117,0
30118,0
30119,0
30120,0
30121,0
30122,0
30123,0
30124,0
30125,0
30126,1
30127,5
30128,10
30129,0
30130,3
30131,0
30132,0
30133,0
30134,0
30135,3
30136,0
30137,0
30138,0
30139,0
30140,0
30141,8
30142,6
30143,9
30144,5
30145,6
30146,11
30147,18
30148,0
30149,0
30150,0
30151,0
30152,0
30153,0
30154,0
30155,0
30156,0
30157,0
30158,0
30159,0
30160,0
30161,0
30162,2
30163,3
30164,1
30165,0
30166,0
30167,16
30168,5
30169,0
30170,0
30171,0
30172,0
30173,0
30174,3
30175,0
30176,0
30177,8
30178,0
30179,0
30180,0
30181,0
30182,0
30183,0
30184,0
30185,0
30186,0
30187,0
30188,0
30189,0
30190,0
30191,0
30192,0
30193,0
30194,4
30195,0
30196,3
30197,11
30198,0
30199,0
30200,0
30201,0
30202,0
30203,9
30204,0
30205,0
30206,0
30207,0
30208,0
30209,0
30210,0
30211,12
30212,10
30213,10
30214,0
30215,4
30216,1
30217,3
30218,0
30219,13
30220,0
30221,11
30222,3
30223,0
30224,0
30225,0
30226,0
30227,0
30228,0
30229,0
30230,10
30231,10
30232,6
30233,2
30234,4
30235,6
30236,3
30237,0
30238,0
30239,2
30240,0
30241,0
30242,0
30243,0
30244,4
30245,0
30246,0
30247,6
30248,5
30249,0
30251,0
30252,0
30253,0
30254,0
30256,0
30257,0
30258,0
30259,0
30260,0
30261,9
30262,15
30263,0
30264,5
30265,5
30266,0
30267,0
30268,2
30269,0
30270,0
30271,0
30272,2
30274,0
30275,0
30276,0
30397,0
330054,0
330057,0
330058,0
330060,0
35001,0
35002,0
35003,2
35004,1
35005,0
35006,0
35007,0
35008,0
35009,1
35010,1
35011,1
35012,0
35013,2
35014,0
35015,2
35016,0
35017,0
35018,0
35019,0
35020,0
35021,5
35022,0
35023,0
35024,0
35025,0
35026,0
35027,0
35028,0
35029,0
35030,0
35031,0
35032,0
35033,0
35034,0
35035,0
35036,0
35037,0
35038,0
35039,0
35040,0
35041,0
35042,0
35043,0
35044,0
35045,0
35046,0
35047,0
35048,0
35049,0
35050,1
35051,0
35052,0
35053,0
35054,0
35055,11
35056,4
35057,0
35058,0
35059,3
35060,0
35061,4
35062,0
35063,0
35064,0
35065,0
35066,0
35067,4
35068,0
35069,0
35070,7
35071,13
35072,6
35073,5
35074,0
35075,0
35076,5
35077,3
35078,3
35079,0
35080,0
400001,0
40001,0
40002,0
40003,0
40004,0
40005,0
40006,0
40007,0
40008,0
40009,0
40010,0
40011,0
40012,0
40013,0
40014,0
40015,0
40016,0
40017,0
40018,0
40019,0
40051,0
40052,0
40053,0
40054,0
40055,80
40056,3
40057,7
40058,200
40059,0
40060,0
40061,0
40062,0
40063,0
40064,0
40065,0
40066,0
40067,0
40068,160
40069,0
40070,20
40071,0
40072,0
40073,0
40074,0
40075,0
40076,0
40077,0
40078,11
40079,20
40080,0
40081,0
40082,6
40083,0
40084,0
40085,0
40086,0
40087,0
40088,0
40089,0
40090,0
40091,0
40092,0
40093,0
40094,120
40095,0
40096,0
40097,0
40098,0
40099,1
40100,0
40101,0
40102,0
40103,0
40104,0
40105,0
40106,0
40107,0
40108,0
40109,0
40110,6
40111,3
40112,0
40113,0
40114,0
40115,0
40150,0
40151,0
40152,0
40153,0
40154,0
40155,0
40156,0
40157,0
40158,0
40201,0
40202,0
40203,0
40204,0
40303,0
40304,0
40305,0
40306,0
40307,0
40308,0
45001,0
45002,0
45003,0
45004,0
45005,0
45006,0
45007,0
45008,0
45101,0
45102,0
46001,0
46002,0
46003,0
46004,0
46005,0
46006,0
46007,0
46008,0
46009,0
46010,0
46011,0
46012,0
46013,0
46014,0
46015,0
46016,0
46017,0
46018,0
46019,0
46020,0
46021,0
46022,0
46023,0
46024,0
46025,0
46026,0
46027,0
46028,0
46029,0
46030,0
46031,0
46032,0
46033,0
46034,0
46035,0
46036,0
46037,0
46038,0
46039,0
46040,0
46041,0
46042,0
46043,0
46044,0
46045,0
46046,0
46047,0
46048,0
46049,0
46050,31
46051,10
46052,0
46053,17
46054,0
46055,20
46056,0
46057,0
46058,27
46059,0
46060,34
46061,0
46062,0
46063,0
46064,0
46065,27
46066,27
46067,29
49951,0
49952,0
49953,0
49955,76
50001,0
50002,4
50003,0
50004,0
50005,0
50006,2
50007,0
50008,0
50011,0
50012,0
50013,0
50014,0
50015,0
50016,0
50017,0
50018,0
50019,4
50020,2
50021,0
50022,0
50023,0
50024,0
50025,0
50026,0
50027,1
50028,0
50029,3
50030,8
50031,0
50032,0
50033,0
50034,0
50035,0
50036,0
50037,2
50038,0
50039,0
50040,0
50041,6
50042,0
50043,2
50044,0
50045,2
50046,2
50047,0
50048,0
50049,0
50050,0
50051,0
50052,0
50053,0
50054,0
50055,0
50056,0
50057,4
50058,0
50059,0
50060,0
50061,0
50062,4
50063,0
50064,0
50065,0
50066,0
50067,0
50068,0
50069,0
50070,11
50071,0
50072,0
50073,0
50074,0
50075,0
50076,0
50077,3
50078,0
50079,0
50080,4
50081,0
50082,0
50083,0
50084,0
50085,6
50086,0
50087,0
50088,0
50089,0
50090,0
50091,0
50092,0
50093,0
50094,0
50095,0
50096,0
50097,0
50098,3
50099,0
50100,1
50101,2
50102,0
50103,0
50104,1
50105,0
50106,0
50107,0
50108,0
50109,0
50110,0
50111,0
50112,0
50113,0
50114,4
50115,0
50116,4
50117,0
50118,0
50119,0
50120,0
50121,0
50122,0
50123,1
50124,2
50125,0
50126,0
50127,0
50128,1
50129,0
50130,0
50131,0
50132,0
50133,0
50134,0
50135,0
50136,0
50137,1
50138,0
50139,0
50140,0
50141,0
50142,0
50143,0
50144,0
50145,0
50146,0
50147,0
50148,0
50149,0
50150,0
50151,0
50152,4
50153,3
50154,0
50155,0
50156,0
50157,0
50158,0
50159,4
50160,2
50161,3
50162,1
50163,0
50164,0
50165,0
50166,0
50167,0
50168,0
50169,0
50170,0
50171,0
50172,0
50173,0
50174,2
50175,0
50176,2
50177,0
50178,0
50179,1
50180,0
50181,0
50182,0
50183,1
50184,0
50185,0
50186,1
50187,0
50188,4
50189,0
50190,0
50191,0
50192,0
50193,0
50194,2
50195,0
50196,0
50197,0
50198,0
50199,0
50200,0
50201,0
50202,0
50203,0
50204,0
50205,0
50206,0
50207,2
50208,0
50209,0
50210,0
50211,0
50212,0
50213,0
50214,0
50215,0
50216,0
50217,0
50218,0
50219,0
50220,0
50221,0
50222,0
50223,0
50224,0
50225,0
50226,0
50227,0
50228,0
50229,0
50230,0
50231,0
50232,0
50233,0
50234,0
50235,0
50236,0
50237,0
50238,2
50239,0
50240,0
50241,2
50242,0
50243,0
50244,1
50245,0
50246,0
50247,0
50248,0
50249,0
50250,1
50251,6
50252,6
50253,6
50254,6
50255,4
50256,0
50257,0
50258,0
50259,0
50260,0
50261,0
50262,0
50263,0
50264,0
50269,12
50270,10
50271,10
50273,2
50274,0
50275,0
50276,0
50277,0
50278,0
50279,0
50280,3
50281,3
50282,0
50283,0
50284,0
50285,0
50286,0
50287,14
50288,0
50289,2
50290,0
50291,0
50292,0
50293,3
50294,4
50295,0
50296,0
50297,0
50298,0
50299,12
50300,0
50301,0
50302,2
50303,33
50304,0
50305,11
50306,2
50307,0
50308,10
50309,0
50310,0
50311,0
50312,5
50313,0
50314,0
50315,0
50316,1
50317,0
50318,0
50319,3
50320,0
50321,0
50322,0
50323,0
50324,12
50325,7
50326,0
50327,0
50328,0
50329,0
50330,0
50331,1
50332,2
50333,0
50334,3
50335,6
50336,1
50337,0
50338,5
50339,1
50340,1
50341,1
50342,0
50343,15
50344,1
50345,0
50346,2
50348,11
50349,11
50350,0
50351,0
50352,2
50358,0
50359,15
50360,5
50361,18
50362,28
50363,12
50364,0
55001,1
55002,0
55003,2
55004,0
55005,0
55006,0
55007,0
55008,1
55009,0
55010,0
55011,0
55012,3
55013,3
55014,1
55015,0
55016,0
55017,0
55018,0
55019,0
55020,0
55021,0
55022,0
55023,0
55024,0
55025,0
55026,9
55027,1
55028,0
55029,0
55030,0
55031,0
55032,1
55033,0
55034,4
55035,0
55036,0
55037,0
55038,1
55039,1
55040,0
55041,0
55042,0
55043,0
55044,1
55045,0
55046,0
55047,0
55048,0
55049,0
55050,0
55051,3
55052,0
55054,1
55055,0
55056,0
55057,0
55058,2
55059,0
55060,0
55061,0
55062,0
55063,0
55064,4
55065,3
55066,0
55067,0
55068,2
55069,5
55070,3
55071,0
55072,0
55073,3
55074,3
55075,3
58001,2
58002,2
58003,0
58004,0
58005,0
58006,2
58007,1
58008,1
58009,2
58010,2
58011,0
58012,4
58013,3
58014,0
58015,0
58016,0
58017,0
58018,0
58019,0
58020,1
58021,0
58022,0
58023,4
58024,2
58025,0
58026,0
58027,0
58028,0
58029,0
58030,0
58031,0
58032,2
58033,7
58034,0
58035,0
58036,0
58037,1
58038,0
58039,0
58040,0
58042,0
59001,0
59002,1
59003,0
59004,0
59005,3
59006,0
59007,1
59008,1
59009,0
59010,4
59011,2
59012,0
59013,0
59014,0
59015,0
59016,0
59017,1
59018,0
59019,2
59020,4
59021,0
59022,0
59023,1
59024,0
59025,0
59026,0
59027,0
59028,0
59029,0
59030,4
59031,0
59032,0
59033,0
59034,0
59035,2
59036,0
59037,0
59038,0
59039,1
59040,0
59041,0
59042,0
59043,0
59044,0
59045,0
59046,0
59047,0
59048,0
59049,0
59050,0
59051,12
59052,5
59053,0
59054,9
59055,19
59056,0
59057,0
59058,0
59059,0
59062,7
59063,0
59064,12
59065,20
59066,0
59067,0
59068,4
59069,5
59070,19
60001,12
60002,0
60003,25
60004,25
60005,0
60006,0
60007,0
60008,0
60009,0
60010,0
60011,0
60012,0
60013,0
60014,0
60015,0
60016,-1
60017,0
60018,0
60019,0
60020,0
60021,0
60022,-3
60023,-3
60024,0
60025,0
60026,4
60027,0
60028,0
60029,2
60030,0
60031,0
60032,1
60033,2
60034,0
60035,2
60036,1
60037,0
60038,0
60039,0
60040,0
60041,0
60042,0
60043,0
60044,0
60045,0
60046,0
60047,0
60048,2
60049,5
60050,0
60051,0
60052,0
60053,0
60054,0
60055,0
60056,0
60057,0
60058,44
60059,0
60060,0
60061,0
60062,0
60063,0
60064,0
60065,0
60066,0
60067,0
60068,0
60069,0
60070,1
60071,0
60072,0
60073,0
60074,0
60075,0
60076,0
60077,-4160
60079,0
60080,0
60081,0
60082,0
60095,0
60096,0
60097,14
60098,0
60099,0
60100,0
60101,0
60102,0
60103,0
60104,0
60118,0
60119,0
60129,0
60130,0
60131,0
60133,0
60134,0
60137,0
60139,0
60145,0
60146,0
60147,0
60150,0
60154,0
60155,0
60156,0
60157,0
60158,0
60159,0
60160,0
60162,0
60163,0
60165,294
60166,0
60167,0
60174,0
60175,0
60176,1
60177,0
60178,0
60189,0
60190,0
60194,0
60195,0
60196,0
60197,0
60198,0
60199,0
60200,0
60201,0
60202,0
60203,0
60204,0
60205,0
60206,0
60207,0
60208,0
60209,0
60210,0
60211,0
60212,0
60213,0
60215,0
60216,0
60217,0
60218,0
60220,0
60221,0
60222,0
60223,0
60224,0
60225,0
60226,4
60227,0
60228,0
60229,0
60230,0
60231,0
60232,0
60233,0
60234,0
60235,0
60236,0
60237,0
60238,0
60239,0
60240,0
60241,0
60242,0
60243,0
60244,0
60245,0
60246,0
60247,0
60248,0
60249,0
60250,0
60251,0
60252,0
60253,0
60254,0
60255,0
60256,0
60257,0
60258,0
60259,0
60260,0
60261,0
60262,0
60263,0
60264,0
60265,0
60266,0
60267,0
60268,0
60269,0
60270,0
60271,0
60272,0
60273,0
60274,0
60275,0
60280,0
60281,0
60284,0
60285,0
60286,0
60287,0
60288,0
60289,0
60290,0
60291,0
60292,0
60293,0
60294,0
60295,0
60297,0
60298,0
60299,0
60300,0
60301,0
60302,0
60303,0
60304,0
60305,0
60306,0
60307,0
60308,0
60309,0
60310,0
60311,0
60312,0
60315,0
60316,0
60317,0
60318,0
60319,0
60320,0
60321,0
60322,0
60323,0
60324,0
60325,0
60326,0
60327,0
60328,0
60329,0
60333,0
60334,0
60335,0
60336,0
60337,0
60338,0
60352,2
60353,0
60354,0
60355,0
60356,0
60357,0
60358,0
60359,0
60360,0
60361,0
60362,6
60363,0
60364,0
60365,0
60366,0
60367,0
60368,0
60369,0
60370,0
60371,0
60372,0
60373,0
60374,0
60375,1
60376,0
60377,1
60378,2
60379,0
60380,0
60381,3
60382,0
60383,0
60384,0
60385,0
60386,0
60387,0
60388,0
60389,0
60390,0
60392,3
60393,4
60394,3
60395,0
60396,0
60397,0
60398,0
60399,0
60400,0
60401,0
60402,0
60403,0
60404,0
60405,0
60406,0
60407,0
60408,0
60409,0
60410,0
60411,-962
60412,0
60413,0
60414,0
60415,4
60416,0
60417,2
60418,0
60419,0
60420,1
60421,0
60422,0
60423,0
60424,0
60425,0
60426,0
60427,0
60428,0
60429,2
60430,0
60431,13
60432,3
60433,5
60434,17
60435,6
60436,0
60437,0
60438,0
60439,0
60440,0
60441,1
60442,5
60443,0
60444,0
60445,0
60446,0
60447,0
60448,1
60449,1
60450,0
60451,0
60452,5
60453,0
60454,0
60455,1
60456,0
60457,0
60458,0
60459,0
60460,0
60461,0
60462,0
60463,0
60464,0
60465,0
60466,0
60467,0
60468,0
60469,0
60470,0
60471,0
60472,0
60473,0
60474,3
60475,0
60476,0
60477,1
60478,-6
60479,1
60480,0
60481,0
60482,0
60483,1
60484,0
60485,0
60486,2
60487,0
60488,0
60489,0
60490,0
60491,0
60492,0
60493,0
60494,0
60495,0
60496,0
60497,0
60498,0
60499,10
60500,0
60501,0
60502,0
60503,0
60504,0
60505,0
60506,0
60507,0
60508,0
60509,0
60510,0
60511,0
60512,0
60513,0
60514,0
60515,0
60516,0
60517,0
60518,0
60519,0
60520,0
60521,0
60522,0
60523,0
60524,0
60525,0
60526,0
60527,2
60528,0
60529,0
60530,0
60531,0
60532,0
60533,0
60534,0
60535,0
60536,0
60537,0
60538,0
60539,0
60540,0
60541,1
60542,0
60543,0
60544,0
60545,0
60546,0
60547,0
60548,-4
60549,0
60550,0
60551,0
60552,0
60553,2
60554,0
60555,5
60556,0
60557,0
60559,0
60561,0
60562,0
60563,0
60564,0
60565,0
60566,0
60567,0
60568,0
60569,0
60570,0
60571,0
60572,0
60574,0
60576,0
60577,0
60578,0
60579,0
60580,0
60581,0
60582,0
60583,0
60584,0
60585,0
60586,0
60587,0
60588,0
60589,0
60590,0
60591,0
60592,0
60593,0
60594,0
60595,0
60596,0
60597,0
60598,0
60599,0
60601,0
60602,0
60603,0
60604,0
60605,0
60606,0
60607,0
60608,0
60609,0
60610,0
60611,0
60612,96
60613,0
60614,72
60615,0
60616,0
60617,0
60618,0
60619,24
60620,0
60621,25
60622,18
60623,0
60624,12
60625,0
60626,0
60627,0
60628,168
60629,0
60630,0
60631,0
60632,0
60633,0
60634,0
60635,90
60636,5
60637,6
60638,0
60639,1
60640,0
60641,0
60642,0
60643,0
60644,0
60645,0
60646,0
60647,0
60648,0
60649,0
60650,0
60651,0
60652,0
60653,0
60654,0
60655,0
60656,0
60657,0
60658,0
60659,0
60660,24
60661,0
60662,0
60663,0
60664,48
60665,0
60666,0
60667,0
60668,0
60669,0
60670,0
60671,0
60672,0
60673,0
60674,24
60675,0
60676,0
60677,0
60678,16
60679,0
60680,0
60681,0
60682,0
60683,0
60684,0
60685,0
60686,0
60687,0
60688,1
60689,0
60690,0
60691,2
60692,0
60693,0
60694,0
60695,0
60696,11
60697,3
60698,0
60699,0
60700,0
60701,0
60702,0
60703,0
60704,0
60705,0
60706,2
60707,2
60708,0
60709,0
60710,2
60711,0
60713,0
60714,0
60751,0
60752,0
60753,0
60754,3
60755,0
60756,90
60757,0
60758,0
60759,4
60760,4
60761,0
60762,0
60763,2
60764,2
60765,0
60766,0
60767,0
60768,0
60769,0
60770,0
60771,120
60801,13
60802,12
60803,6
60804,0
60805,0
60806,5
60807,3
60808,0
60809,6
60810,15
60811,0
60812,1
60813,1
60814,26
60815,0
60816,20
60817,8
60818,10
60819,0
60820,14
60821,0
60822,0
60823,17
60824,0
60825,0
60826,0
60827,0
60828,8
60829,1
60830,0
60831,0
60832,0
60833,0
60834,0
60835,6
60836,0
60837,0
60838,0
60839,2
60840,0
60841,3
60842,0
60843,0
60844,14
60845,0
60901,0
60902,0
60903,0
60904,0
60905,0
60906,0
60907,0
60908,0
60909,0
60910,0
60911,0
60912,0
60913,0
60914,0
60915,0
60916,0
60917,0
60918,0
60919,0
60920,0
60921,0
60922,0
60923,0
60924,0
60926,0
60927,0
60928,6
60929,0
60930,0
60931,0
60932,0
60933,0
60934,0
60935,14
60936,8
60937,60
60938,0
60939,0
60940,2
60942,0
60943,0
60945,0
60946,162
60947,79
60948,111
60949,33
60950,46
60951,33
60952,146
60953,69
60954,91
60955,48
60956,95
60957,0
60958,42
60959,0
60960,1
60961,5
60962,0
60963,1
60964,0
60965,4
60966,0
60967,0
60968,0
60969,0
60970,0
60971,0
60972,0
60973,0
60974,0
60975,0
60976,6
60977,0
60978,0
60979,0
60980,0
60981,1
60982,9
60983,6
60984,0
60985,0
60986,0
60987,0
60988,0
60989,0
60990,0
60991,0
60992,0
60993,0
60994,0
60995,6
60996,0
60997,0
60998,0
